Book Name,Author,Rating,URL
The Picture of Dorian Gray,Oscar Wilde,4.5 out of 5 stars,https://www.amazon.in/Picture-Dorian-Gray-Oscar-Wilde/dp/8175993081/ref=zg_bs_g_1318164031_d_sccl_8/000-0000000-0000000?psc=1
OATH OF THE VAYUPUTRAS,Amish,4.6 out of 5 stars,https://www.amazon.in/OATH-VAYUPUTRAS-Amish/dp/9356290687/ref=zg_bs_g_1318164031_d_sccl_9/000-0000000-0000000?psc=1
Sita : Warrior of Mithila (Ram Chandra Series Book 2),Amish,4.4 out of 5 stars,https://www.amazon.in/Sita-Warrior-Mithila-Chandra-Book/dp/9356290911/ref=zg_bs_g_1318164031_d_sccl_10/000-0000000-0000000?psc=1
A Gentleman in Moscow,AMOR TOWLES,4.5 out of 5 stars,https://www.amazon.in/Gentleman-Moscow-Amor-Towles/dp/0099558785/ref=zg_bs_g_1318164031_d_sccl_11/000-0000000-0000000?psc=1
The Night Circus,Erin Morgenstern,4.4 out of 5 stars,https://www.amazon.in/Night-Circus-Vintage-Magic/dp/0099570297/ref=zg_bs_g_1318164031_d_sccl_12/000-0000000-0000000?psc=1
The Obstacle is the Way: The Ancient Art of Turning Trials into Triumph,Ryan Holiday,4.5 out of 5 stars,https://www.amazon.in/Obstacle-Way-Ancient-Turning-Triumph/dp/1781251487/ref=zg_bs_g_1318164031_d_sccl_13/000-0000000-0000000?psc=1
Roots,Alex Haley,4.6 out of 5 stars,https://www.amazon.in/Roots-Alex-Haley/dp/0099362813/ref=zg_bs_g_1318164031_d_sccl_14/000-0000000-0000000?psc=1
The Stationery Shop of Tehran (192 POCHE),Marjan Kamali,4.4 out of 5 stars,https://www.amazon.in/Stationery-Shop-Tehran-Marjan-Kamali-ebook/dp/B07PCRYYJ5/ref=zg_bs_g_1318164031_d_sccl_15/000-0000000-0000000?psc=1
The Prince by Niccolò Machiavelli - A Timeless Classic of Political Theory | Political Philosophy | Leadership Principles | Machiavellian Philosophy | Masterful Exploration of Power and Politics | Statecraft | Political Strategy | Historical Treatise,Niccolò Machiavelli,4.4 out of 5 stars,https://www.amazon.in/Prince-Niccol%C3%B2-Machiavelli/dp/8175993073/ref=zg_bs_g_1318164031_d_sccl_16/000-0000000-0000000?psc=1
The Great Gatsby (Deluxe Hardbound Edition),F. Scott Fitzgerald,4.6 out of 5 stars,https://www.amazon.in/Great-Gatsby-DELUXE-HARDBOUND/dp/9390183529/ref=zg_bs_g_1318164031_d_sccl_17/000-0000000-0000000?psc=1
Blood Meridian,Cormac McCarthy,4.3 out of 5 stars,https://www.amazon.in/Blood-Meridian-Picador-Collection-2/dp/1529077168/ref=zg_bs_g_1318164031_d_sccl_18/000-0000000-0000000?psc=1
"Odyssey: Stephen Fry’s Greek Myths, Book 4",Stephen Fry,4.5 out of 5 stars,https://www.amazon.in/Odyssey-Stephen-Frys-Greek-Myths/dp/B0CZP651J5/ref=zg_bs_g_1318164031_d_sccl_19/000-0000000-0000000?psc=1
WUTHERING HEIGHTS,Emily Bronte,4.4 out of 5 stars,https://www.amazon.in/Wuthering-Heights-Emily-Bronte/dp/8171674364/ref=zg_bs_g_1318164031_d_sccl_20/000-0000000-0000000?psc=1
