Book Name,Author,Rating,URL
The Housemaid Is Watching: An absolutely gripping psychological thriller packed with twists,Freida McFadden,4.0 out of 5 stars,https://www.amazon.in/Housemaid-Watching-absolutely-gripping-psychological-ebook/dp/B0CK4YL5FM/ref=zg_bs_g_1318161031_d_sccl_9/000-0000000-0000000?psc=1
The Girl in Room 105,Chetan Bhagat,4.2 out of 5 stars,https://www.amazon.in/Girl-Room-105-Chetan-Bhagat/dp/9356290962/ref=zg_bs_g_1318161031_d_sccl_10/000-0000000-0000000?psc=1
The Canterville Ghost,Oscar Wilde,4.3 out of 5 stars,https://www.amazon.in/Canterville-Ghost-Oscar-Wilde/dp/9354401538/ref=zg_bs_g_1318161031_d_sccl_11/000-0000000-0000000?psc=1
The Family Upstairs,Lisa Jewell,4.2 out of 5 stars,https://www.amazon.in/Family-Upstairs-Number-bestseller-author/dp/1787461483/ref=zg_bs_g_1318161031_d_sccl_12/000-0000000-0000000?psc=1
The Locked Door,Freida McFadden,4.3 out of 5 stars,https://www.amazon.in/Locked-Door-gripping-psychological-jaw-dropping/dp/0143461168/ref=zg_bs_g_1318161031_d_sccl_13/000-0000000-0000000?psc=1
God Of Vengeance (Kings Of Mafia),Michelle Heard,4.5 out of 5 stars,https://www.amazon.in/Vengeance-Kings-Mafia-Michelle-Heard-ebook/dp/B0DF6Q353Y/ref=zg_bs_g_1318161031_d_sccl_14/000-0000000-0000000?psc=1
ROCK PAPER SCISSORS,Alice Feeney,4.3 out of 5 stars,https://www.amazon.in/Rock-Paper-Scissors-Alice-Feeney/dp/0008370982/ref=zg_bs_g_1318161031_d_sccl_15/000-0000000-0000000?psc=1
"The God of the Woods: The unmissable new mystery thriller, a New York Times bestseller and 2024 Obama Pick",Liz Moore,4.4 out of 5 stars,https://www.amazon.in/God-Woods-unforgettable-literary-best-selling-ebook/dp/B0CLX4XL3T/ref=zg_bs_g_1318161031_d_sccl_16/000-0000000-0000000?psc=1
The Inmate,Freida McFadden,4.2 out of 5 stars,https://www.amazon.in/Inmate-Freida-McFadden/dp/0143461176/ref=zg_bs_g_1318161031_d_sccl_17/000-0000000-0000000?psc=1
Hidden Hindu The (Book 1),Akshat Gupta,4.5 out of 5 stars,https://www.amazon.in/Hidden-Hindu-Akshat-Gupta/dp/0143455699/ref=zg_bs_g_1318161031_d_sccl_18/000-0000000-0000000?psc=1
The Da Vinci Code,BROWN DAN,4.7 out of 5 stars,https://www.amazon.in/Vinci-Code-Robert-Langdon/dp/0552161276/ref=zg_bs_g_1318161031_d_sccl_19/000-0000000-0000000?psc=1
"The Secret Paperback by by Rhonda Byrne This book has answers to many of the questions we have in daily life, BY TPT",Rhonda Byrne,4.6 out of 5 stars,https://www.amazon.in/Secret-Paperback-Rhonda-answers-questions/dp/B09HMRDBDS/ref=zg_bs_g_1318161031_d_sccl_20/000-0000000-0000000?psc=1
