Book Name,Author,Rating,URL
"52 Small Changes: One Year to a Happier, Healthier You",Brett Blumenthal,4.1 out of 5 stars,https://www.amazon.in/52-Small-Changes-Happier-Healthier-ebook/dp/B0056J4ER0/ref=zg_bs_g_23033693031_d_sccl_10/000-0000000-0000000?psc=1
Yoga Publications Trust Yoga Nidra,Swami Satyanand Saraswati,4.6 out of 5 stars,https://www.amazon.in/Yoga-Nidra-Swami-Satyananda-Saraswati/dp/8185787123/ref=zg_bs_g_23033693031_d_sccl_11/000-0000000-0000000?psc=1
Barbara O'Neill Sustain Me Antibiotics,Blessing Winfrey,3.0 out of 5 stars,https://www.amazon.in/Barbara-ONeill-Sustain-Me-Antibiotics/dp/1963674723/ref=zg_bs_g_23033693031_d_sccl_12/000-0000000-0000000?psc=1
Own Your Body: A Doctor's Life-saving Tips,Dr. Shiv K Sarin,4.5 out of 5 stars,https://www.amazon.in/Own-Your-Body-Doctors-Life-saving-ebook/dp/B0CV9GS6ZK/ref=zg_bs_g_23033693031_d_sccl_13/000-0000000-0000000?psc=1
Why Has Nobody Told Me This Before?,Dr Julie Smith,4.5 out of 5 stars,https://www.amazon.in/Why-Nobody-Told-This-Before/dp/0241529727/ref=zg_bs_g_23033693031_d_sccl_14/000-0000000-0000000?psc=1
Charisma Myth : How Anyone Can Master th,Olivia Fox Cabane,4.5 out of 5 stars,https://www.amazon.in/Charisma-Myth-Master-Personal-Magnetism/dp/0670922870/ref=zg_bs_g_23033693031_d_sccl_15/000-0000000-0000000?psc=1
Set On You,Amy Lea,4.0 out of 5 stars,https://www.amazon.in/Set-You-addictive-chemistry-rom-com/dp/0241997526/ref=zg_bs_g_23033693031_d_sccl_16/000-0000000-0000000?psc=1
Nutritive Value of Indian Food (Course Book) [Paperback] C Gopalan,C. GOPALAN,4.4 out of 5 stars,https://www.amazon.in/Nutritive-Value-Indian-Food-Course/dp/B08HHCBGYQ/ref=zg_bs_g_23033693031_d_sccl_17/000-0000000-0000000?psc=1
Digital Minimalism,Cal Newport,4.5 out of 5 stars,https://www.amazon.in/Digital-Minimalism-Choosing-Focused-Noisy/dp/0241453577/ref=zg_bs_g_23033693031_d_sccl_18/000-0000000-0000000?psc=1
Scribner Relentless,Tim S. Grover,4.5 out of 5 stars,https://www.amazon.in/Relentless-Unstoppable-Tim-S-Grover/dp/1476714207/ref=zg_bs_g_23033693031_d_sccl_19/000-0000000-0000000?psc=1
Science of Strength Training,Austin Current,4.7 out of 5 stars,https://www.amazon.in/Science-Strength-Training-Understand-physiology/dp/0241389453/ref=zg_bs_g_23033693031_d_sccl_20/000-0000000-0000000?psc=1
